StrategyName,TradeTime,Symbol,Quantity,Price,ExecutionCost,LiquidityAction,LiquidityCode,RawLiquidity,Account,Trader,MarketCenter,OrderID,ExecID,TransactionType
SwingSPY_1,2022-Apr-29 19:14:08.696000,SPY,100,414.020000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292736,,FILL
SwingSPY_1,2022-Apr-29 19:30:31.704000,SPY,93,413.920000,0.111600,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292737,,FILL
SwingSPY_1,2022-Apr-29 19:45:58.147000,SPY,900,413.830000,1.080000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292738,,FILL
SwingSPY_1,2022-Apr-29 19:46:56.721000,SPY,100,413.650000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292740,,FILL
SwingSPY_1,2022-Apr-29 19:47:11.750000,SPY,100,413.440000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292741,,FILL
SwingSPY_1,2022-Apr-29 19:47:29.279000,SPY,25,413.330000,0.030000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292742,,FILL
SwingSPY_1,2022-Apr-29 19:47:46.681000,SPY,53,413.170000,0.063600,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292744,,FILL
SwingSPY_1,2022-Apr-29 19:49:18.686000,SPY,20,413.110000,0.024000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292745,,FILL
SwingSPY_1,2022-Apr-29 19:49:32.274000,SPY,42,413.000000,0.050400,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292746,,FILL
SwingSPY_1,2022-Apr-29 19:49:43.925000,SPY,10,412.900000,0.012000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292747,,FILL
SwingSPY_1,2022-Apr-29 19:49:53.905000,SPY,13,412.820000,0.015600,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292748,,FILL
SwingSPY_1,2022-Apr-29 19:50:01.055000,SPY,4,412.660000,0.004800,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292749,,FILL
SwingSPY_1,2022-Apr-29 19:50:07.202000,SPY,9,412.440000,0.010800,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292750,,FILL
SwingSPY_1,2022-Apr-29 19:50:24.258000,SPY,100,412.140000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292751,,FILL
SwingSPY_1,2022-Apr-29 19:50:42.448000,SPY,100,411.940000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292753,,FILL
SwingSPY_1,2022-Apr-29 19:50:55.869000,SPY,100,411.780000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292754,,FILL
SwingSPY_1,2022-Apr-29 19:54:41.745000,SPY,19,411.660000,0.022800,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292755,,FILL
SwingSPY_1,2022-Apr-29 19:56:39.647000,SPY,100,411.580000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292756,,FILL
SwingSPY_1,2022-Apr-29 19:57:12.588000,SPY,100,411.370000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292757,,FILL
SwingSPY_1,2022-Apr-29 19:57:39.781000,SPY,666,411.310000,0.799200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292758,,FILL
SwingSPY_1,2022-May-02 13:34:56.078000,SPY,62,411.060000,0.074400,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292759,,FILL
SwingSPY_1,2022-May-02 13:35:06.157000,SPY,10,410.900000,0.012000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292760,,FILL
SwingSPY_1,2022-May-02 13:35:43.030000,SPY,50,410.750000,0.060000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292761,,FILL
SwingSPY_1,2022-May-02 13:36:06.861000,SPY,100,410.380000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292763,,FILL
SwingSPY_1,2022-May-02 13:36:21.442000,SPY,66,410.180000,0.079200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292764,,FILL
SwingSPY_1,2022-May-02 13:37:07.556000,SPY,1,410.010000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292765,,FILL
SwingSPY_1,2022-May-02 13:37:37.978000,SPY,100,409.750000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292767,,FILL
SwingSPY_1,2022-May-02 13:38:18.485000,SPY,7,409.520000,0.008400,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292768,,FILL
SwingSPY_1,2022-May-02 13:38:27.019000,SPY,1,409.420000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292769,,FILL
SwingSPY_1,2022-May-02 16:58:18.639000,SPY,12,409.270000,0.014400,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292770,,FILL
SwingSPY_1,2022-May-02 16:58:41.445000,SPY,95,409.020000,0.114000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292771,,FILL
SwingSPY_1,2022-May-02 16:59:17.477000,SPY,500,408.760000,0.600000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292772,,FILL
SwingSPY_1,2022-May-02 17:03:06.066000,SPY,10,408.660000,0.012000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292773,,FILL
SwingSPY_1,2022-May-02 17:04:25.882000,SPY,4,408.080000,0.004800,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292775,,FILL
SwingSPY_1,2022-May-02 17:39:16.671000,SPY,19,408.010000,0.022800,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292776,,FILL
SwingSPY_1,2022-May-02 17:39:50.843000,SPY,100,407.940000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292777,,FILL
SwingSPY_1,2022-May-02 17:45:11.055000,SPY,100,407.690000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292778,,FILL
SwingSPY_1,2022-May-02 17:45:56.938000,SPY,200,407.540000,0.240000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292779,,FILL
SwingSPY_1,2022-May-02 17:46:47.401000,SPY,1,407.300000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292780,,FILL
SwingSPY_1,2022-May-02 17:48:23.251000,SPY,100,407.070000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292781,,FILL
SwingSPY_1,2022-May-02 17:54:20.148000,SPY,100,406.990000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292782,,FILL
SwingSPY_1,2022-May-02 18:12:31.830000,SPY,100,406.810000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292783,,FILL
SwingSPY_1,2022-May-02 18:13:28.017000,SPY,6,406.630000,0.007200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292784,,FILL
SwingSPY_1,2022-May-02 18:14:19.079000,SPY,100,406.260000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292785,,FILL
SwingSPY_1,2022-May-02 18:15:55.463000,SPY,4,405.980000,0.004800,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292786,,FILL
SwingSPY_1,2022-May-02 18:43:02.271000,SPY,10,405.640000,0.012000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292789,,FILL
SwingSPY_1,2022-May-02 18:43:31.216000,SPY,4,405.250000,0.004800,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292790,,FILL
SwingSPY_1,2022-May-02 18:43:58.418000,SPY,96,405.120000,0.115200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,363611931292791,,FILL
